date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:42	37097/37097	---M--	200	added ('OK')	image/jpeg	etag:%2290e9-5820aafc8a780%22	https://preview.colorlib.com/theme/roberto/img/bg-img/26.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/26.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:42	66102/66102	---M--	200	added ('OK')	image/jpeg	etag:%2210236-5820ab09e4700%22	https://preview.colorlib.com/theme/roberto/img/bg-img/27.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/27.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:43	89911/89911	---M--	200	added ('OK')	image/jpeg	etag:%2215f37-5820ab042b980%22	https://preview.colorlib.com/theme/roberto/img/bg-img/28.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/28.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:43	4031/4031	---M--	200	added ('OK')	image/jpeg	etag:%22fbf-5820ab051fbc0%22	https://preview.colorlib.com/theme/roberto/img/bg-img/29.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/29.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:43	3869/3869	---M--	200	added ('OK')	image/jpeg	etag:%22f1d-5820ab07fc280%22	https://preview.colorlib.com/theme/roberto/img/bg-img/30.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/30.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:44	4131/4131	---M--	200	added ('OK')	image/jpeg	etag:%221023-5820ab08f04c0%22	https://preview.colorlib.com/theme/roberto/img/bg-img/31.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/31.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:44	4392/4392	---M--	200	added ('OK')	image/jpeg	etag:%221128-5820ab09e4700%22	https://preview.colorlib.com/theme/roberto/img/bg-img/32.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/32.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:45	3759/3759	---M--	200	added ('OK')	image/jpeg	etag:%22eaf-5820ab0ad8940%22	https://preview.colorlib.com/theme/roberto/img/bg-img/33.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/33.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:45	3344/3344	---M--	200	added ('OK')	image/jpeg	etag:%22d10-5820ab0bccb80%22	https://preview.colorlib.com/theme/roberto/img/bg-img/34.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/34.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:46	5105/5105	---M--	200	added ('OK')	image/jpeg	etag:%2213f1-5820ab0bccb80%22	https://preview.colorlib.com/theme/roberto/img/bg-img/35.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/35.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:46	3814/3814	---M--	200	added ('OK')	image/jpeg	etag:%22ee6-5820ab0cc0dc0%22	https://preview.colorlib.com/theme/roberto/img/bg-img/36.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/36.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:46	3271/3271	---M--	200	added ('OK')	image/jpeg	etag:%22cc7-5820ab0cc0dc0%22	https://preview.colorlib.com/theme/roberto/img/bg-img/37.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/37.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:47	3453/3453	---M--	200	added ('OK')	image/jpeg	etag:%22d7d-5820ab0db5000%22	https://preview.colorlib.com/theme/roberto/img/bg-img/38.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/38.jpg	(from https://preview.colorlib.com/theme/roberto/blog.html)
21:22:48	107085/107085	---M--	200	added ('OK')	image/jpeg	etag:%221a24d-5820ab0ea9240%22	https://preview.colorlib.com/theme/roberto/img/bg-img/39.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/39.jpg	(from https://preview.colorlib.com/theme/roberto/single-blog.html)
21:22:48	414/414	---M--	200	added ('OK')	image/png	etag:%2219e-5820ab3e582c0%22	https://preview.colorlib.com/theme/roberto/img/core-img/quote.png	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/core-img/quote.png	(from https://preview.colorlib.com/theme/roberto/single-blog.html)
21:22:48	4280/4280	---M--	200	added ('OK')	image/jpeg	etag:%2210b8-5820ab0f9d480%22	https://preview.colorlib.com/theme/roberto/img/bg-img/40.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/40.jpg	(from https://preview.colorlib.com/theme/roberto/single-blog.html)
21:22:49	3898/3898	---M--	200	added ('OK')	image/jpeg	etag:%22f3a-5820ab1185900%22	https://preview.colorlib.com/theme/roberto/img/bg-img/41.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/41.jpg	(from https://preview.colorlib.com/theme/roberto/single-blog.html)
21:22:49	5010/5010	---M--	200	added ('OK')	image/jpeg	etag:%221392-5820ab136dd80%22	https://preview.colorlib.com/theme/roberto/img/bg-img/42.jpg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/img/bg-img/42.jpg	(from https://preview.colorlib.com/theme/roberto/single-blog.html)
21:22:49	1264/1264	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224f0-5820aa6aa0f40%22	https://preview.colorlib.com/theme/roberto/fonts/classy-fonts.eot?fftrrv	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/classy-fontscb9b.eot	(from https://preview.colorlib.com/theme/roberto/css/default-assets/classy-nav.css)
21:22:50	1100/1100	---MCZ	200	added ('OK')	font/ttf	etag:W/%2244c-5820aa6c893c0%22	https://preview.colorlib.com/theme/roberto/fonts/classy-fonts.ttf?fftrrv	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/classy-fontscb9b.ttf	(from https://preview.colorlib.com/theme/roberto/css/default-assets/classy-nav.css)
21:22:50	1176/1176	---M--	200	added ('OK')	font/woff	etag:%22498-5820aa6c893c0%22	https://preview.colorlib.com/theme/roberto/fonts/classy-fonts.woff?fftrrv	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/classy-fontscb9b.woff	(from https://preview.colorlib.com/theme/roberto/css/default-assets/classy-nav.css)
21:22:51	785/785	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22311-5820aa6aa0f40%22	https://preview.colorlib.com/theme/roberto/fonts/classy-fonts.svg?fftrrv	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/classy-fontscb9b.svg	(from https://preview.colorlib.com/theme/roberto/css/default-assets/classy-nav.css)
21:22:51	2203/2203	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Feb%202024%2016:22:34%20GMT	https://preview.colorlib.com/theme/roberto/css/owl.video.play.png	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/owl.video.play.png	(from https://preview.colorlib.com/theme/roberto/css/owl.carousel.min.css)
21:22:52	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5820aa714df00%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:53	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5820aa714df00%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.eot?	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:53	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5820aa7706c80%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:53	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5820aa77faec0%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:54	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-5820aa7612a40%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:55	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e8b4-5820aad47c900%22	https://preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.eot	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.eot	(from https://preview.colorlib.com/theme/roberto/css/style.css)
21:22:55	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e8b4-5820aad47c900%22	https://preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.eot?	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/fonts/ElegantIconsd41d.eot	(from https://preview.colorlib.com/theme/roberto/css/style.css)
21:22:56	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22f8b0-5820aad941440%22	https://preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.woff	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.woff	(from https://preview.colorlib.com/theme/roberto/css/style.css)
21:22:56	59388/59388	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e7fc-5820aad84d200%22	https://preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.ttf	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.ttf	(from https://preview.colorlib.com/theme/roberto/css/style.css)
21:22:57	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5820aa742a5c0%22	https://preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/roberto/css/font-awesome.min.css)
21:22:57	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243b31-5820aad84d200%22	https://preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.svg	D:/Python/Lessons/Roberto/Roberto/preview.colorlib.com/theme/roberto/css/fonts/ElegantIcons.svg	(from https://preview.colorlib.com/theme/roberto/css/style.css)
